frame,index_tip_x,index_tip_y,nose_tip_x,nose_tip_y
22,0.8194444444444444,0.011111111111111112,0.6236111111111111,0.6194444444444445
23,0.8138888888888889,0.0375,,
24,0.7958333333333333,0.10138888888888889,,
25,0.8069444444444445,0.08472222222222223,,
26,0.8027777777777778,0.10833333333333334,,
27,0.8013888888888889,0.12777777777777777,,
28,0.7972222222222223,0.14583333333333334,,
29,0.7958333333333333,0.16666666666666666,,
30,0.7916666666666666,0.18888888888888888,,
31,0.7916666666666666,0.2111111111111111,,
32,0.7930555555555555,0.23055555555555557,,
33,0.7916666666666666,0.24861111111111112,,
34,0.7777777777777778,0.26944444444444443,,
35,0.7680555555555556,0.28194444444444444,,
36,0.775,0.29444444444444445,,
37,0.7708333333333334,0.30416666666666664,,
38,0.7652777777777777,0.3138888888888889,,
39,0.7583333333333333,0.3236111111111111,,
40,0.7513888888888889,0.33055555555555555,,
41,0.7444444444444445,0.33611111111111114,,
42,0.7375,0.3402777777777778,,
43,0.7277777777777777,0.34444444444444444,,
44,0.7236111111111111,0.3486111111111111,,
45,0.7180555555555556,0.3541666666666667,,
46,0.7152777777777778,0.3638888888888889,,
47,0.7111111111111111,0.375,,
48,0.7,0.3819444444444444,,
49,0.6875,0.3875,,
50,0.6875,0.39166666666666666,,
51,0.6833333333333333,0.39444444444444443,,
52,0.6833333333333333,0.39166666666666666,,
53,0.6805555555555556,0.39166666666666666,,
54,0.6819444444444445,0.3902777777777778,,
55,0.6805555555555556,0.3902777777777778,,
56,0.6805555555555556,0.3902777777777778,,
57,0.6791666666666667,0.39305555555555555,,
58,0.6819444444444445,0.39444444444444443,,
59,0.6833333333333333,0.3972222222222222,,
60,0.6833333333333333,0.39861111111111114,,
61,0.6791666666666667,0.4027777777777778,,
62,0.6777777777777778,0.40555555555555556,,
63,0.675,0.4083333333333333,,
64,0.6736111111111112,0.4097222222222222,,
65,0.6722222222222223,0.4111111111111111,,
66,0.6708333333333333,0.4097222222222222,,
67,0.6708333333333333,0.4097222222222222,,
68,0.6708333333333333,0.4083333333333333,,
69,0.6708333333333333,0.40694444444444444,,
70,0.6722222222222223,0.40694444444444444,,
71,0.6736111111111112,0.40694444444444444,,
72,0.6763888888888889,0.40555555555555556,,
73,0.6805555555555556,0.4041666666666667,,
74,0.6819444444444445,0.4027777777777778,,
75,0.6833333333333333,0.4,,
76,0.6819444444444445,0.39861111111111114,,
77,0.6847222222222222,0.39166666666666666,,
78,0.6902777777777778,0.38472222222222224,,
79,0.7069444444444445,0.37777777777777777,,
80,0.7111111111111111,0.3680555555555556,,
81,0.7166666666666667,0.3611111111111111,,
