frame,index_tip_x,index_tip_y,nose_tip_x,nose_tip_y
13,0.8361111111111111,0.34444444444444444,0.21944444444444444,0.6041666666666666
15,0.7666666666666667,0.425,,
16,0.7319444444444444,0.4527777777777778,,
19,0.6388888888888888,0.5138888888888888,,
21,0.5152777777777777,0.4388888888888889,,
37,0.28194444444444444,0.5916666666666667,,
38,0.2847222222222222,0.5902777777777778,,
39,0.2791666666666667,0.5847222222222223,,
40,0.275,0.5805555555555556,,
41,0.2638888888888889,0.575,,
42,0.2513888888888889,0.5708333333333333,,
43,0.24583333333333332,0.5680555555555555,,
44,0.24444444444444444,0.5694444444444444,,
45,0.24027777777777778,0.5680555555555555,,
46,0.2388888888888889,0.5694444444444444,,
47,0.25277777777777777,0.5708333333333333,,
