frame,index_tip_x,index_tip_y,nose_tip_x,nose_tip_y
1,0.8930555555555556,0.25277777777777777,0.28055555555555556,0.5791666666666667
2,0.8916666666666667,0.24861111111111112,,
3,0.8916666666666667,0.25277777777777777,,
4,0.8902777777777777,0.25833333333333336,,
5,0.8916666666666667,0.2652777777777778,,
6,0.8902777777777777,0.2777777777777778,,
7,0.8916666666666667,0.2902777777777778,,
8,0.8875,0.30833333333333335,,
9,0.8805555555555555,0.3347222222222222,,
10,0.8263888888888888,0.3541666666666667,,
11,0.7541666666666667,0.3819444444444444,,
12,0.7402777777777778,0.4027777777777778,,
13,0.7166666666666667,0.4305555555555556,,
14,0.6916666666666667,0.44166666666666665,,
19,0.5319444444444444,0.525,,
21,0.4666666666666667,0.5972222222222222,,
22,0.44166666666666665,0.5972222222222222,,
23,0.42083333333333334,0.5944444444444444,,
24,0.4041666666666667,0.5916666666666667,,
25,0.38472222222222224,0.5902777777777778,,
26,0.36527777777777776,0.5888888888888889,,
27,0.3458333333333333,0.5847222222222223,,
28,0.325,0.5819444444444445,,
29,0.3138888888888889,0.5875,,
30,0.3111111111111111,0.5875,,
31,0.30972222222222223,0.5888888888888889,,
32,0.30694444444444446,0.5902777777777778,,
33,0.30277777777777776,0.5930555555555556,,
34,0.3013888888888889,0.5875,,
