,Threshold,threshold,accuracy_value
0,Q1_0,0.495071854,0.5971563981042654
1,Q2_0,0.70194084,0.6445497630331753
2,Q3_0,1.14584417975,0.6445497630331753
3,upper_bound_0,2.122002668375,0.5829383886255924
4,lower_bound_0,-0.4810866346250001,0.46919431279620855
5,Q1_1,0.823579932,0.6540284360189573
6,Q2_1,1.235454275,0.6492890995260664
7,Q3_1,1.721918569,0.6066350710900474
8,upper_bound_1,3.0694265245,0.5308056872037915
9,lower_bound_1,-0.5239280235,0.46919431279620855
