,Threshold,threshold,accuracy_value
0,Q1_0,0.020364613,0.4028436018957346
1,Q2_0,0.02998199,0.5687203791469194
2,Q3_0,0.041689808,0.7393364928909952
3,upper_bound_0,0.0736776005,0.8483412322274881
4,lower_bound_0,-0.0116231795,0.26540284360189575
5,Q1_1,0.0289994045,0.5497630331753555
6,Q2_1,0.07107031350000001,0.8530805687203792
7,Q3_1,0.14848369625000002,0.8009478672985783
8,upper_bound_1,0.32771013387500003,0.7345971563981043
9,lower_bound_1,-0.15022703312500005,0.26540284360189575
