,Threshold,threshold,accuracy_value
0,Q1_0,0.5311997027500001,0.4956521739130435
1,Q2_0,0.7868522595,0.6
2,Q3_0,1.2354583955402725,0.6739130434782609
3,upper_bound_0,2.291846434725681,0.6869565217391305
4,lower_bound_0,-0.5251883364354085,0.33043478260869563
5,Q1_1,0.88366302875,0.6217391304347826
6,Q2_1,1.2918362325000001,0.7043478260869566
7,Q3_1,1.686188883,0.6782608695652174
8,upper_bound_1,2.8899776643750004,0.6652173913043479
9,lower_bound_1,-0.3201257526250001,0.33043478260869563
