,Threshold,threshold,accuracy_value
0,Q1_0,0.30221183675,0.44549763033175355
1,Q2_0,0.5098727750000001,0.4218009478672986
2,Q3_0,0.707328588,0.4218009478672986
3,upper_bound_0,1.315003714875,0.5308056872037915
4,lower_bound_0,-0.3054632901249999,0.46919431279620855
5,Q1_1,0.23663910999999999,0.4028436018957346
6,Q2_1,0.415413688,0.44075829383886256
7,Q3_1,0.553709147,0.4265402843601896
8,upper_bound_1,1.0293142025,0.5118483412322274
9,lower_bound_1,-0.2389659455,0.46919431279620855
