,Threshold,threshold,accuracy_value
0,Q1_0,0.95787172225,0.26956521739130435
1,Q2_0,0.980959777,0.39565217391304347
2,Q3_0,0.9911018032500001,0.5347826086956522
3,upper_bound_0,1.0409469247500003,0.6695652173913044
4,lower_bound_0,0.9080266007499997,0.25217391304347825
5,Q1_1,0.7663062172499999,0.28695652173913044
6,Q2_1,0.9039934465,0.2608695652173913
7,Q3_1,0.96740643475,0.28695652173913044
8,upper_bound_1,1.269056761,0.6695652173913044
9,lower_bound_1,0.4646558909999998,0.3
