,Threshold,threshold,accuracy_value
0,Q1_0,0.953956786,0.25
1,Q2_0,0.975691398,0.3177570093457944
2,Q3_0,0.988977698,0.40420560747663553
3,upper_bound_0,1.0415090660000001,0.5023364485981309
4,lower_bound_0,0.901425418,0.26401869158878505
5,Q1_1,0.674033457,0.3808411214953271
6,Q2_1,0.875784374,0.2803738317757009
7,Q3_1,0.953078472,0.24532710280373832
8,upper_bound_1,1.3716459945,0.5023364485981309
9,lower_bound_1,0.25546593449999994,0.4719626168224299
