,Threshold,threshold,accuracy_value
0,Q1_0,0.544053111,0.5373831775700935
1,Q2_0,0.801430545,0.5677570093457944
2,Q3_0,1.3509159115,0.5093457943925234
3,upper_bound_0,2.56121011225,0.5233644859813084
4,lower_bound_0,-0.66624108975,0.4976635514018692
5,Q1_1,0.638797864,0.5514018691588785
6,Q2_1,0.964277387,0.5490654205607477
7,Q3_1,1.381639694,0.5070093457943925
8,upper_bound_1,2.495902439,0.5210280373831776
9,lower_bound_1,-0.47546488099999995,0.4976635514018692
