,Threshold,threshold,accuracy_value
0,Q1_0,5.5476965405000005,0.6238317757009346
1,Q2_0,9.203132472,0.7476635514018691
2,Q3_0,13.872725635,0.8551401869158879
3,upper_bound_0,26.36026927675,0.75
4,lower_bound_0,-6.939847101249999,0.4976635514018692
5,Q1_1,21.15507412,0.8084112149532711
6,Q2_1,28.34712418,0.7172897196261683
7,Q3_1,37.10672649,0.6098130841121495
8,upper_bound_1,61.034205045,0.5280373831775701
9,lower_bound_1,-2.772404435000002,0.4976635514018692
