frame,index_tip_x,index_tip_y,nose_tip_x,nose_tip_y
1,0.8958333333333334,0.18194444444444444,0.19027777777777777,0.49722222222222223
2,0.8958333333333334,0.18333333333333332,,
3,0.8902777777777777,0.19305555555555556,,
4,0.8888888888888888,0.2111111111111111,,
5,0.8819444444444444,0.2361111111111111,,
6,0.8597222222222223,0.2722222222222222,,
7,0.8430555555555556,0.3125,,
8,0.8097222222222222,0.3527777777777778,,
9,0.7763888888888889,0.3972222222222222,,
10,0.7375,0.4388888888888889,,
11,0.6958333333333333,0.4722222222222222,,
12,0.6555555555555556,0.4986111111111111,,
13,0.6138888888888889,0.5208333333333334,,
14,0.5763888888888888,0.5333333333333333,,
15,0.5416666666666666,0.5430555555555555,,
16,0.5083333333333333,0.5486111111111112,,
17,0.46805555555555556,0.5527777777777778,,
18,0.43472222222222223,0.5541666666666667,,
19,0.4013888888888889,0.5555555555555556,,
20,0.37083333333333335,0.5527777777777778,,
21,0.3388888888888889,0.5555555555555556,,
22,0.31666666666666665,0.5513888888888889,,
23,0.2986111111111111,0.5444444444444444,,
24,0.2638888888888889,0.5375,,
25,0.2513888888888889,0.5375,,
26,0.24027777777777778,0.5305555555555556,,
27,0.22916666666666666,0.525,,
28,0.21666666666666667,0.5236111111111111,,
29,0.20972222222222223,0.5222222222222223,,
30,0.2013888888888889,0.5194444444444445,,
31,0.19444444444444445,0.5152777777777777,,
32,0.19305555555555556,0.5166666666666667,,
33,0.19305555555555556,0.5180555555555556,,
