frame,index_tip_x,index_tip_y,nose_tip_x,nose_tip_y
1,0.9208333333333333,0.40694444444444444,0.20972222222222223,0.5375
2,0.9208333333333333,0.4083333333333333,,
3,0.9208333333333333,0.4097222222222222,,
4,0.9208333333333333,0.4097222222222222,,
5,0.9194444444444444,0.4125,,
6,0.9194444444444444,0.41388888888888886,,
7,0.9166666666666666,0.4152777777777778,,
8,0.9138888888888889,0.41805555555555557,,
9,0.9083333333333333,0.4222222222222222,,
10,0.8986111111111111,0.43194444444444446,,
11,0.8888888888888888,0.44305555555555554,,
12,0.8680555555555556,0.45555555555555555,,
13,0.8472222222222222,0.46944444444444444,,
14,0.8152777777777778,0.4847222222222222,,
15,0.7777777777777778,0.5,,
16,0.7277777777777777,0.5166666666666667,,
17,0.6791666666666667,0.5291666666666667,,
18,0.6208333333333333,0.5416666666666666,,
19,0.5583333333333333,0.55,,
20,0.5027777777777778,0.5527777777777778,,
21,0.45694444444444443,0.5541666666666667,,
22,0.41388888888888886,0.5527777777777778,,
23,0.38055555555555554,0.5486111111111112,,
24,0.3541666666666667,0.5444444444444444,,
25,0.33055555555555555,0.5402777777777777,,
26,0.3125,0.5347222222222222,,
27,0.2986111111111111,0.5319444444444444,,
28,0.29305555555555557,0.5347222222222222,,
29,0.2861111111111111,0.5347222222222222,,
30,0.2763888888888889,0.5333333333333333,,
31,0.26805555555555555,0.5305555555555556,,
32,0.25833333333333336,0.5319444444444444,,
33,0.2569444444444444,0.5333333333333333,,
34,0.25277777777777777,0.5347222222222222,,
35,0.2513888888888889,0.5361111111111111,,
36,0.2513888888888889,0.5361111111111111,,
