frame,index_tip_x,index_tip_y,nose_tip_x,nose_tip_y
1,0.9458333333333333,0.1125,0.35,0.4791666666666667
2,0.9444444444444444,0.1125,,
3,0.9444444444444444,0.1125,,
4,0.9458333333333333,0.1125,,
5,0.9444444444444444,0.11388888888888889,,
6,0.9458333333333333,0.11388888888888889,,
7,0.9458333333333333,0.11527777777777778,,
8,0.9458333333333333,0.11666666666666667,,
9,0.9472222222222222,0.11944444444444445,,
10,0.9472222222222222,0.12222222222222222,,
11,0.9486111111111111,0.12638888888888888,,
12,0.9513888888888888,0.13333333333333333,,
13,0.9555555555555556,0.14444444444444443,,
14,0.9611111111111111,0.1597222222222222,,
15,0.9680555555555556,0.18055555555555555,,
16,0.9763888888888889,0.20972222222222223,,
17,0.9777777777777777,0.24305555555555555,,
18,0.9694444444444444,0.2847222222222222,,
19,0.9027777777777778,0.2833333333333333,,
20,0.8236111111111111,0.33194444444444443,,
23,0.6916666666666667,0.4027777777777778,,
24,0.6444444444444445,0.39861111111111114,,
26,0.5666666666666667,0.5375,,
27,0.5194444444444445,0.5402777777777777,,
28,0.4777777777777778,0.5416666666666666,,
29,0.44166666666666665,0.5416666666666666,,
30,0.4125,0.5375,,
31,0.39444444444444443,0.5333333333333333,,
32,0.38055555555555554,0.5291666666666667,,
33,0.37083333333333335,0.5263888888888889,,
34,0.3638888888888889,0.5236111111111111,,
35,0.3625,0.5236111111111111,,
36,0.3638888888888889,0.5222222222222223,,
37,0.36527777777777776,0.5208333333333334,,
38,0.36666666666666664,0.5194444444444445,,
39,0.36527777777777776,0.5194444444444445,,
