frame,index_tip_x,index_tip_y,nose_tip_x,nose_tip_y
1,0.9388888888888889,0.22361111111111112,0.3013888888888889,0.625
2,0.9388888888888889,0.22361111111111112,,
3,0.9361111111111111,0.22916666666666666,,
4,0.9361111111111111,0.24027777777777778,,
5,0.9361111111111111,0.2513888888888889,,
6,0.9375,0.25972222222222224,,
7,0.9291666666666667,0.2763888888888889,,
8,0.8555555555555555,0.31666666666666665,,
14,0.6944444444444444,0.5152777777777777,,
15,0.6305555555555555,0.5361111111111111,,
17,0.5041666666666667,0.6555555555555556,,
18,0.4513888888888889,0.6583333333333333,,
19,0.4083333333333333,0.6541666666666667,,
20,0.3736111111111111,0.6486111111111111,,
21,0.3388888888888889,0.6486111111111111,,
22,0.32222222222222224,0.6458333333333334,,
23,0.30972222222222223,0.6430555555555556,,
24,0.3,0.6402777777777777,,
25,0.29583333333333334,0.6388888888888888,,
26,0.29444444444444445,0.6388888888888888,,
27,0.29444444444444445,0.6375,,
28,0.29444444444444445,0.6361111111111111,,
29,0.29444444444444445,0.6361111111111111,,
30,0.29305555555555557,0.6375,,
